Id	SE_HS	SE_PT	SE_#1#	SE_GG	SE_NL	SE_TreeFull	SE_TreeHominids
ENST00000324460	0.0	0.0	0.0	0.0	0.0015367849510003148	0.0015367849510003148	0.0
ENST00000448507	0.0015163475614690888	0.0	0.001529493869417515	0.0015853249886575885	0.003794612044747749	0.004560357283076563	0.0026848715217535255
ENST00000319294	0.0028025774348208734	0.003284408053562071	0.0	0.0021839009493888227	0.006554482722247421	0.008054567396336242	0.004873653813798981
ENST00000019317	0.0015953761870305693	0.001549392355099821	0.0	0.0	0.0015368095946095566	0.0026816893883411796	0.0022427348195686145
ENST00000261600	0.0022209844744514548	0.0	0.0	0.0014426806386227259	0.0015582058618071044	0.0030942537853502826	0.0026383770930618203
ENST00000256447	0.002120476415448125	0.0026569134852936667	0.0021042739554428514	0.002535781388297473	0.006013580468511852	0.007688420784099945	0.004627491658119531
ENST00000269221	0.0015763297101878395	0.002117756047704842	0.0	0.0021050231581193277	0.0015659617460679273	0.0036613310610677354	0.0034351517941249407
ENST00000424158	0.0025941858749012454	0.0016319956796864243	0.0015628091800502758	0.0026508613580291935	0.004116147356349148	0.0057213370381733976	0.004126776199723958
ENST00000389176	0.005589620106003246	0.005133745024382179	0.0022745808256217494	0.005562582540302301	0.011336497100118107	0.01427460234055107	0.009518964139679844
ENST00000296861	0.0022792769862088067	0.002094507048523434	0.0	0.0	0.004777184582120388	0.005552124358873187	0.0031169180510560676
ENST00000315396	0.003727920902153494	0.0020915272165499084	0.00256915971341543	0.003862704131459327	0.007199037865005152	0.009649442598193364	0.006325410064500125
ENST00000256497	0.0030202927116686463	0.002408241893587147	0.0	0.0016322050961421468	0.0038435279278249013	0.00556312228885227	0.004204242067356553
ENST00000379661	0.001628225115490276	0.0	0.0016217102291035492	0.0	0.002275476544107201	0.0033256740852940017	0.0023079548890776757
ENST00000545237	0.001467885422409713	0.0	0.0	0.0	0.0	0.001467885422409713	0.001467885422409713
ENST00000283228	0.0015295619776480608	0.0022578919499913765	0.0	0.0022500107117330746	0.0021355606739281766	0.004131705386230428	0.003426179995132534
ENST00000450136	0.0015121966082649262	0.0	0.0	0.0	0.0021498764016901076	0.002652712691080771	0.0015121966082649262
ENST00000622362	0.0021755681218175132	0.001555716189818078	0.0	0.0021512748791012006	0.004764176156030617	0.005827787149502566	0.003371009395664348
ENST00000591403	0.003556424057485446	0.002165295681737556	0.0027748659727984642	0.0032718841329989973	0.005216245541207385	0.007893382585804559	0.005881679983576291
ENST00000361690	0.0	0.002322081034895635	0.0	0.0	0.00315780420985878	0.003975305316012748	0.002322081034895635
ENST00000453954	0.003141913703920482	0.0026812821976797845	0.0015616835846678095	0.0015287286622748125	0.005076092430661655	0.006626738797879827	0.0044891740695886685
ENST00000366647	0.0023404501826635874	0.0028394099237941226	0.0023124718014043443	0.0035495730117875136	0.0036923598840692597	0.006658986809941269	0.005554433979408162
ENST00000296125	0.0034099180761261367	0.002852995403841291	0.0021405791633924685	0.004450965583666156	0.006123748177382918	0.008839001261207775	0.0066158643677716065
ENST00000429979	0.002984760572614292	0.002812510742933758	0.0	0.0036578099698119444	0.006321695280871235	0.008253049480244039	0.005497588851062051
ENST00000252998	0.002562002893798693	0.004324998349058882	0.002134269722256481	0.004499093049230568	0.007526373720404559	0.010454965749394645	0.007005656919235987
ENST00000271227	0.0014789410601138257	0.0015508530774570098	0.0	0.002162303140581759	0.005502751700481847	0.006231896012380416	0.0030134024632415914
ENST00000315970	0.0	0.002347615076150385	0.0015609768979117048	0.0026227360753824265	0.003087800161880817	0.004937428329733371	0.003867392639888751
ENST00000579534	0.0026805588514256843	0.0027535427516065126	0.0	0.003779103274574122	0.006476814096386755	0.008479515417360606	0.005393481797404453
ENST00000379561	0.0	0.0	0.0	0.002620030893388377	0.0016367915686643765	0.0030561111276104134	0.002620030893388377
ENST00000520262	0.002310063770700235	0.0016676745939093692	0.0	0.0	0.0033162290249452633	0.004406402700408351	0.0028169122298705713
ENST00000266088	0.0035565884545620927	0.0015659246763050968	0.0017174654201370643	0.003973418593650241	0.004426791905952777	0.007141579483923431	0.00573883349783533
ENST00000268130	0.0026912039450014487	0.0028108428389150945	0.001757803360421343	0.0026625355483918564	0.006933391186004477	0.008485611097374801	0.005070271719015761
ENST00000307363	0.0026633627129443015	0.00223975180970069	0.0021852246799377276	0.002664733822159852	0.004095556218652786	0.006171601124976965	0.004722243934489735
ENST00000274963	0.0021021930875675405	0.0	0.0	0.002916495372058541	0.006068272979695675	0.0070270871480302335	0.0035580245994045767
ENST00000476665	0.002154662945645048	0.0033264035561126255	0.002164581673997612	0.003417297756039931	0.0064656119486428175	0.008565914897206914	0.005661271826483564
ENST00000373203	0.0022594125015452968	0.0023302636099653395	0.0015942255587000126	0.0015941670277317744	0.004105330368151918	0.005591108690913911	0.003916072821995136
ENST00000396153	0.0015880338508532743	0.0	0.0	0.0	0.003620927999725764	0.003959328494548799	0.0015880338508532743
ENST00000640217	0.0024003789178917677	0.0017100081080901495	0.0	0.0	0.005744085262910951	0.00642370229564764	0.002960049550045245
ENST00000534061	0.0	0.0015607359957005246	0.0	0.002164277579065733	0.006853387557095034	0.0073965781609261275	0.0025975415193487074
ENST00000636099	0.0033813202161036876	0.001978261849057684	0.0	0.0019040765069170535	0.0038848312621302286	0.005866122413583713	0.00444701111659052
ENST00000394689	0.0	0.002651812213725195	0.0	0.0025361194111605087	0.0035684640297986695	0.005061071639046801	0.0036106771010772734
ENST00000253778	0.0	0.0015195470379240552	0.0015006004368698907	0.0034586564166320965	0.0014833253153478329	0.004249370032830553	0.0040161468348378195
ENST00000261208	0.0030011477065249145	0.0015116299229961038	0.0015052715639019172	0.00218914601854006	0.004083374757068805	0.005909621109571452	0.004191752378401408
ENST00000284273	0.0016998749351845005	0.0	0.0	0.0	0.002338550026566765	0.0028686028211632473	0.0016998749351845005
ENST00000455884	0.0036756299828805687	0.0018567116720772105	0.0	0.00326113879151619	0.005382759287797206	0.00762192740383566	0.005269723426436108
ENST00000295910	0.0	0.0032686895166585874	0.0034255404318110825	0.001948243721774061	0.005548232416943714	0.007766771744386559	0.005312680975094191
ENST00000280700	0.0032093445517208854	0.0015379008349041857	0.0	0.0026827535577463734	0.005650059063873931	0.007294406936525514	0.0045501704630434734
ENST00000251089	0.0022052829414661583	0.0021227495314748686	0.0030647368415555377	0.002873201203269164	0.005019902177910534	0.007361669094577788	0.005268497717434198
ENST00000341420	0.0	0.0015504998084890768	0.0015048289488172545	0.001538862003031531	0.002766353869349694	0.003726509962327994	0.0026726709480158137
ENST00000373580	0.0030590898605513455	0.002087904268287433	0.0	0.0015388878497891536	0.005822340749942321	0.007165959832996655	0.004015209329086071
ENST00000308127	0.004032742274981864	0.0	0.0	0.0033982271294062736	0.0066140743350523706	0.008646476444861077	0.00530403942334688
ENST00000347644	0.002781194796431762	0.001491386104661954	0.0021619186366621653	0.002259598373002252	0.0066284490907622656	0.007830343668665397	0.004396272949409608
ENST00000337392	0.0	0.0017249232021939785	0.0	0.001708125684876234	0.0024953462108683435	0.003502669322991648	0.0023717573168436546
ENST00000296003	0.002661002361749832	0.0015241629540317938	0.0	0.0	0.0030882985082267573	0.004328296802981313	0.003067642016044297
ENST00000221891	0.00267026381965083	0.0015931207316598993	0.0	0.0014854200763967892	0.0034942778731664	0.004754332508729223	0.003412206251707141
ENST00000295640	0.0024051181328429345	0.0029584616075504296	0.0	0.0016920499443758216	0.005009470091917273	0.006443926878287212	0.004260176420554604
ENST00000650821	0.003149180881716615	0.0	0.0025814635210466928	0.0015035053248140522	0.004441222525148566	0.006282764407617705	0.004374996897812701
ENST00000615439	0.0021236971159715283	0.002233713723250968	0.002746418641291585	0.001577847576296476	0.0054631111104601554	0.00695563988139522	0.004404685845652276
ENST00000313421	0.002970742629948801	0.002688671456253694	0.0021582119285485715	0.0035477386253436704	0.005026308898017534	0.007601191502854413	0.005705258435909561
ENST00000355058	0.0015302892163636481	0.0015131110450198814	0.0	0.002214063888316855	0.004081679853424836	0.005234038146726741	0.003114313792402636
ENST00000251170	0.002726292799998946	0.0015383839843828146	0.0015860122569493781	0.0026096825101187865	0.0041696267569784505	0.005992629105412603	0.004343138468109145
ENST00000328600	0.0027446670859020703	0.0015553303119287005	0.0	0.0036323663965335978	0.005327914952360562	0.007082063144939275	0.004744123865058474
ENST00000240123	0.003484193642530007	0.002116892991631083	0.0033881088841070535	0.003068295215160154	0.004867665089744945	0.007971452411914846	0.00611526587028795
ENST00000265245	0.0026239413716568514	0.003293749464342955	0.0022099171532984196	0.0022387382576439033	0.00670255530946384	0.008614532039168557	0.005331733094542006
ENST00000282470	0.0035954627548746942	0.0030525155165395004	0.0015909330873015602	0.003955514539299451	0.006383936894271309	0.00916842692004659	0.006620124959794087
ENST00000393346	0.0016175279337113536	0.0	0.0	0.0015277656017667043	0.0014860607483520262	0.0026209529862067245	0.002157969102941787
ENST00000357749	0.002241630466857171	0.0015481370259724607	0.002289990928755849	0.002230794192413762	0.004621552430924757	0.006344108288969563	0.0042783972168120195
ENST00000638119	0.0	0.0015104216887051691	0.0	0.001584746852716125	0.003816765017021958	0.004384989202482409	0.002158916518086537
ENST00000296473	0.0015223485041642882	0.0015595265356128374	0.0025946580595436874	0.0026340121023238233	0.00372861672824296	0.005795814455544828	0.004368293487683842
ENST00000318709	0.0016131409952879622	0.0	0.0	0.0020597610589496848	0.002187764353530793	0.0033741512550347253	0.0025987707569543983
ENST00000619701	0.0	0.0	0.0	0.0015168695939810038	0.0026585560855338403	0.003041694125730423	0.0015168695939810038
ENST00000398027	0.0016574421189727352	0.0033207311754135534	0.0	0.0024311850618953176	0.006477499899274441	0.008029866689847237	0.004477991141452375
ENST00000371106	0.003275412526805891	0.002841272868346348	0.0	0.002752731687073838	0.0	0.005189378916758524	0.005189378916758524
ENST00000292616	0.0016319876124707624	0.0016918759222297834	0.0	0.0015622120156388653	0.005296081775184801	0.0060272518814666245	0.002800309040197064
ENST00000621372	0.0026790117448126	0.003444154886329556	0.0	0.0	0.005779106252076645	0.0070917151146130345	0.004410402520455885
ENST00000324972	0.0	0.0	0.0	0.0	0.0015167686141961427	0.0015167686141961427	0.0
ENST00000409202	0.0	0.0016649646957650442	0.0016235479708094106	0.001752129488180812	0.007248078137094	0.007937943886366022	0.003005184681433405
ENST00000525566	0.002176949146754382	0.0	0.0	0.001538246153564948	0.005425935369134214	0.005984919855613387	0.002636486672140092
ENST00000367547	0.003737785180916608	0.0	0.0	0.0	0.007234136204590215	0.007932388642054339	0.003737785180916608
ENST00000490605	0.0039039254366456493	0.0024692338836754695	0.0023760667060976383	0.005104758354998688	0.008235512015815983	0.01059701512230478	0.007207613543530946
ENST00000530393	0.0017760080937132372	0.0026176529111392034	0.0	0.0025086240468096747	0.005122935375830011	0.006527603033838044	0.004019556189699918
ENST00000160827	0.0022112701888895377	0.0022622147235863786	0.001526271550198244	0.0015878688833903076	0.0046209696417115476	0.005770838120858238	0.0037286321201242378
ENST00000316549	0.0	0.001573036635867281	0.0	0.001603332386802493	0.004070644131734538	0.004650426324410312	0.0022328846034703736
ENST00000445632	0.002117192493094454	0.004163125780381156	0.0015166120392060437	0.0031370472497514908	0.004850626600193877	0.007584425408638397	0.005697855896529069
ENST00000374720	0.0027216778720420033	0.0	0.0	0.0	0.0016113259432747982	0.0031179308749491852	0.0027216778720420033
ENST00000647930	0.002184011542809482	0.0015553955721521698	0.0015718296022814331	0.002337735475063646	0.004963687684035753	0.0063191858729633125	0.003946540681811955
ENST00000372201	0.0022192357071084572	0.0016241542431885395	0.0	0.0016542329431218803	0.0039709947481865685	0.005146561785788654	0.003182146194990033
ENST00000531901	0.0020982317468022913	0.0	0.0	0.0	0.002209286315874229	0.0030038944820224575	0.0020982317468022913
ENST00000602677	0.0016476685685393611	0.0	0.0	0.0	0.0032509155074098264	0.0035774692266669628	0.0016476685685393611
ENST00000444129	0.0	0.0	0.0	0.0030306004535602888	0.002213815754437594	0.0036128505938387272	0.0030306004535602888
ENST00000395749	0.0	0.0	0.0	0.0017463360686740467	0.002775810453414002	0.0032345940374209053	0.0017463360686740467
ENST00000346299	0.0	0.0	0.0	0.0	0.003256041713861036	0.003256041713861036	0.0
ENST00000338591	0.0	0.0017579192826638697	0.0	0.0	0.002482280619959029	0.00302834326305969	0.0017579192826638697
ENST00000379290	0.007276531945072231	0.003571649015615718	0.0025579417490061845	0.005425100986606188	0.00930079289102553	0.013464105694655814	0.009857145713445347
ENST00000268679	0.0030810531617272503	0.0015432791299351413	0.0022328051143370507	0.002990805332940617	0.005962082299919887	0.007452775236781697	0.00489689241373264
ENST00000252595	0.0	0.0017317733672428267	0.0017824973090083461	0.0025213683976148386	0.003936794854858154	0.005384689278266423	0.0036694708096296972
ENST00000360003	0.0	0.0	0.0	0.0	0.0022591592184354227	0.0022591592184354227	0.0
ENST00000280346	0.0015664370142479123	0.0026607290279457934	0.0	0.0020768568475090167	0.0044273462959850685	0.00584016689874252	0.0037076263637243387
ENST00000645682	0.0017316105631330699	0.001685998248915124	0.0	0.0033363457568176963	0.007448353323949544	0.008434231834100676	0.004193903336292077
ENST00000397885	0.00312334251113985	0.0	0.0	0.001476795791823359	0.004899409023493146	0.00608725023903287	0.00351739614019892
ENST00000394573	0.003292808069455653	0.0023020560662254095	0.0	0.001606744089803334	0.006498925628029631	0.007862946614304105	0.0043634922062353995
ENST00000339777	0.003660828445530163	0.0017140901766619365	0.0	0.0043214501942432015	0.006145878273681799	0.008491382940562694	0.0059759459722911615
ENST00000247001	0.001701383259637761	0.0	0.0	0.0028271989042504848	0.0037218406499356527	0.004904134182325332	0.003292802750429407
ENST00000367498	0.0	0.0	0.0	0.0015913588919379054	0.0015222386940841781	0.0021447942281663432	0.0015913588919379054
ENST00000579795	0.003486428068072678	0.004055448208024823	0.0	0.002184236853491354	0.005583321097790846	0.00799810655950408	0.005618790895404475
ENST00000221538	0.0016096397490263554	0.0032515281746159246	0.0015746956054696886	0.002816968244424692	0.0060060352834260325	0.007580669135563336	0.004882197234102373
ENST00000502935	0.0	0.0016532111288980404	0.0	0.0	0.0016540026848767	0.0023015360683212253	0.0016532111288980404
ENST00000426488	0.0	0.0	0.0	0.0	0.002820265499849227	0.002820265499849227	0.0
ENST00000370336	0.0022505300666776328	0.0025958709419503546	0.0016030471241060271	0.0030771011456321353	0.006466436141730881	0.007922703099417979	0.004703174172019801
ENST00000278198	0.0	0.0	0.0	0.0	0.0015956446669372778	0.0015956446669372778	0.0
ENST00000541394	0.0034285807684687024	0.00304143626357113	0.002235511361646401	0.004085884077123397	0.006793115176420749	0.009126338695496611	0.006375166371457843
ENST00000328041	0.0022707068738800525	0.0015964346960919084	0.0015494984599752494	0.0015310785770303902	0.002159636923084443	0.004020226813454377	0.0034295576962310816
ENST00000458591	0.0	0.0	0.0023027006257019186	0.0	0.0	0.0023027006257019186	0.0023027006257019186
ENST00000323084	0.0027284896050490948	0.003148054026703031	0.002721574024246854	0.0026659360134467826	0.004124973659132612	0.006815740001603412	0.005609156191482805
ENST00000261597	0.0	0.002154724241270113	0.0	0.0022064070386263305	0.0030842614369705904	0.004305662944859701	0.0031507804779289223
ENST00000521489	0.002779251703261289	0.0014900049140917453	0.0	0.0021722211765879485	0.003809298336886781	0.005373928099329719	0.003695203060253546
ENST00000593880	0.0022770823045122966	0.001529917669057392	0.0	0.002130302850840663	0.005976823311134862	0.0069345569209161625	0.0036063802597088046
ENST00000055335	0.0	0.0021657848532783447	0.0015794521718648289	0.0022888152604872347	0.003553687630984802	0.004986389282976511	0.0034897893643575733
ENST00000549518	0.002155046118311802	0.0027103048570256798	0.0	0.002186388718574878	0.002584687928459025	0.004706453235119318	0.004104371864385983
ENST00000642900	0.0	0.0	0.0016648338998246017	0.0030141604820775776	0.0017225561652667904	0.003938388507725758	0.0034842025219707492
ENST00000221671	0.0021529997613593	0.002279343223375172	0.003332136096554458	0.0047980243077002	0.008434214886123852	0.010718990913068148	0.006586219625636515
ENST00000296953	0.0	0.0	0.0	0.003094653802431526	0.002980260103624219	0.004315245006981398	0.003094653802431526
ENST00000469224	0.0	0.0	0.0015650887601498058	0.0016046582232077263	0.003284833400245717	0.0038326382540525856	0.0021806813617927566
ENST00000222248	0.0	0.0026831038604408822	0.0026196814789789516	0.0027978063101868375	0.004805571326260658	0.00676812746521237	0.004709060255734312
ENST00000356554	0.0022849219605438707	0.00223632786331066	0.0	0.001674917570526599	0.0016076605978271473	0.0039413512124865	0.0036597358196594023
ENST00000669674	0.0016862056061534925	0.0036640993186321615	0.0032493752962667764	0.007265781427941188	0.009348419646235978	0.01273039036655675	0.009015539133551595
ENST00000261592	0.0	0.0	0.0	0.0	0.0030128267166109387	0.0030128267166109387	0.0
ENST00000286091	0.002422446903536969	0.0035514076967826753	0.0017436842317973776	0.0017200524756206346	0.004662845294799812	0.006782601958332542	0.0048576991071403565
ENST00000524230	0.0018104822769355751	0.0	0.0018723762320908984	0.0024948562392746827	0.004261610335518173	0.005518194367023928	0.0035653489777772557
ENST00000383366	0.0026723911079483457	0.0015437606869396362	0.0015805478456633038	0.002606208057212213	0.0060149115860097194	0.0071963421572983875	0.004261836782817292
ENST00000262545	0.0	0.0015246351267321628	0.0	0.0	0.0026892551010057296	0.003059366555487065	0.0015246351267321628
ENST00000450114	0.0015536871708373863	0.0022600283524408537	0.0	0.0	0.0030651440270296143	0.004143008798229492	0.0027639446942675414
ENST00000324989	0.0016500386032024877	0.0016789552035194302	0.0	0.0023557820176752886	0.0036858926379139505	0.00493622115670648	0.003367873568461425
ENST00000259708	0.0	0.0	0.0	0.0	0.005414466283124384	0.005414466283124384	0.0
ENST00000271277	0.0016085782062334707	0.0027470999607106267	0.0	0.0015368306582870547	0.0039115781207296405	0.0052120492725870144	0.0035721875278824098
ENST00000332118	0.0	0.0	0.0	0.0015999375140502668	0.004585748247411099	0.004756868445542374	0.0015999375140502668
ENST00000374343	0.0	0.0	0.0	0.0	0.0026497811520851907	0.0026497811520851907	0.0
ENST00000598581	0.001555060955311852	0.0	0.0015391874655104655	0.0027565422738188602	0.0045066891468524325	0.005862621737260765	0.003474668759734831
ENST00000512701	0.0022038389808775767	0.0021459891461067327	0.0015424018961442821	0.0031880910001452533	0.004388644248933354	0.00631969251528435	0.004646572942226067
ENST00000379409	0.002729307089194471	0.003937469183326146	0.002830752300878165	0.004256773163905586	0.00770614709360033	0.010002990702543102	0.0068707329260549125
ENST00000216271	0.0028102329566411666	0.0022694215996963943	0.0028555684429249707	0.0016890204562170633	0.00523503328973619	0.006954418986688346	0.004907281818101089
ENST00000329125	0.002368237456959552	0.002266783620433821	0.0	0.00478309066899772	0.010891853680270184	0.011969994473722514	0.005858333888703924
ENST00000430082	0.0029994689984494437	0.0016007360892150565	0.0015558830227612667	0.0023047825503602075	0.005560724409886181	0.007146432930532694	0.0043574469993673814
ENST00000440869	0.004204946139426129	0.0032338144078017717	0.0	0.0015299942712764599	0.003789282958689811	0.0066897783212825955	0.005506839057520509
ENST00000419147	0.0	0.001600537160530958	0.0015693348257971617	0.0028029150889461673	0.003765215550579599	0.005297636506245864	0.0035789956504276663
ENST00000412720	0.0	0.0	0.0	0.0	0.0036185840220879215	0.0036185840220879215	0.0
ENST00000613060	0.0016013942635207663	0.0	0.0	0.0	0.0	0.0016013942635207663	0.0016013942635207663
ENST00000568344	0.002724449699914061	0.002751459677316428	0.0015080639105954368	0.003261525092433097	0.00395155576444711	0.006459937247613747	0.0051459608668058595
ENST00000373921	0.0042781182100593085	0.0	0.002429469032522001	0.0034606468711773208	0.011334310057468546	0.012690240061383112	0.006048905262497034
ENST00000263026	0.002781580190407517	0.0025781457418925626	0.0	0.0	0.0031874308093464477	0.005110005469690768	0.0038002240680470208
ENST00000324068	0.0028016793702775366	0.0016207443631191254	0.0015387435733960307	0.002146658212987539	0.002624952648569984	0.004931029504602793	0.004169065409368632
ENST00000378295	0.0	0.002981992319222352	0.0020656543844105673	0.0020292971182918414	0.007531333360845048	0.00831627746658468	0.004140342766134914
ENST00000360986	0.0033418970914638538	0.0034612629168364844	0.0	0.004287653004983494	0.010420314380201742	0.012172542271434243	0.006492832765984907
ENST00000292530	0.0034595017758744418	0.0	0.0	0.001677459449678505	0.006690965838699516	0.007698894794813077	0.003947072077735164
ENST00000328879	0.0	0.0017451607852567062	0.0	0.0	0.0	0.0017451607852567062	0.0017451607852567062
ENST00000637353	0.0021337467544029305	0.0	0.001566477275259846	0.003158081798808802	0.0067556698875440415	0.007740061951939352	0.0041233638962079825
ENST00000294600	0.003121483075785459	0.005841577282434977	0.0015210560657963783	0.005018790486401339	0.008869030395316058	0.011861599117139453	0.008265329621202414
ENST00000359314	0.0031098984071343317	0.0	0.0	0.0022016488553232264	0.004829800868820864	0.006352079948908466	0.0038017707061018214
ENST00000375754	0.0019270367363270764	0.0	0.0	0.0	0.004672166532110457	0.004954884712065144	0.0019270367363270764
ENST00000397119	0.0	0.0	0.0	0.0	0.001526925914572609	0.001526925914572609	0.0
ENST00000619232	0.0	0.0	0.0	0.0	0.003864351524065524	0.003864351524065524	0.0
ENST00000301305	0.0034965152600988547	0.002630794448310086	0.001551487874180561	0.003672990391012643	0.006390959708847759	0.008650901944562346	0.005906592238936615
ENST00000341394	0.0	0.0	0.0	0.0015921814707530427	0.0016063650674751988	0.0022533482048106056	0.0015921814707530427
ENST00000339732	0.0028301393387721056	0.0	0.0	0.0027076640424315225	0.006555613388792753	0.0076697905747401506	0.003801717023204154
ENST00000357628	0.002226304253163201	0.001534950862928118	0.0	0.0	0.001589937184207681	0.00313369675557567	0.0027448011927952245
ENST00000555019	0.0022611439410413097	0.0016150705260156617	0.0	0.0015220759238368192	0.0036251542158289435	0.004817502951517831	0.003203219745822078
ENST00000300456	0.0016382518737481952	0.0016373080677747774	0.0	0.002309618680251019	0.005584552727236973	0.006478088249154086	0.003201076543458903
ENST00000570495	0.0017173971452495137	0.0028093446731919944	0.0	0.002380880581172066	0.0047499943298784835	0.006111373278150454	0.003975894518912633
ENST00000252996	0.0016017327439311225	0.0	0.0	0.0021414302869480527	0.0	0.002683476706452827	0.002683476706452827
ENST00000341285	0.002208340108280756	0.0	0.0	0.0022914221107014	0.003303770951124525	0.004568965373626659	0.0031141544295974002
ENST00000648272	0.002287008256332809	0.0	0.00302584002064006	0.0	0.005695561244178114	0.006884020127086981	0.003838392514207348
ENST00000222388	0.0015625747974975283	0.0	0.0	0.0015287242102532987	0.0	0.002206342021448468	0.002206342021448468
ENST00000297338	0.0	0.0	0.0	0.0	0.002298062708796943	0.002298062708796943	0.0
ENST00000378247	0.0031183729900534185	0.0031937117335824774	0.0	0.0034966446334835388	0.006322510605159794	0.00848826885496047	0.0056856149895097826
ENST00000437635	0.004875550081209265	0.0016864184171177785	0.0016187702049934407	0.005457396105041227	0.008931975902668712	0.011603277714824717	0.007682926230262791
ENST00000310574	0.003016710849112763	0.0	0.0	0.0028393153980601437	0.004362065058145084	0.00587593753649185	0.0040990622505819325
ENST00000426126	0.0	0.0	0.0	0.0015908716458587974	0.0	0.0015908716458587974	0.0015908716458587974
ENST00000397821	0.0	0.0017265818785387375	0.0	0.004093573281537745	0.0034095816141981954	0.005567125325663013	0.004474158948430267
ENST00000309602	0.0	0.001573680579815265	0.001566029031201015	0.0028016879963978455	0.0	0.0035057340821367596	0.0035057340821367596
ENST00000457052	0.002164275295797453	0.0031822353711122514	0.0	0.003080044286448909	0.007472551158633773	0.008713810057899202	0.00479765800832959
ENST00000643939	0.0015860286298042153	0.0	0.0	0.0016467100235564329	0.002241321841909	0.0032352320566435854	0.002330760756377989
ENST00000436008	0.002278315378457961	0.0	0.0	0.00222074611345351	0.0035065828960736283	0.0047852422228602505	0.003110837708004242
ENST00000369787	0.0024376137015100336	0.0	0.0	0.0023711238831088874	0.0037289554736834292	0.005182876024694354	0.003511426227778191
ENST00000392701	0.0015156438067159205	0.0032799997031967808	0.0	0.0015320973658851773	0.0021703168615329256	0.004476525279133064	0.0038858703716675674
ENST00000360803	0.002151885518177128	0.003088527255740112	0.002245448203175802	0.0022051427287806302	0.004836010660480211	0.0066889686268825944	0.005030205419819311
ENST00000442415	0.0	0.001509865067116783	0.0	0.0	0.0016197803708662619	0.0021915496016317315	0.001509865067116783
ENST00000380903	0.0	0.002781756413807416	0.0	0.00426411487656911	0.00657462984892495	0.008212760455307637	0.005169414105206572
ENST00000418724	0.0024568935678292727	0.0017077459891609607	0.0017446705797868243	0.0017836696563243667	0.003066535832622383	0.0049435314392539485	0.003912058957200283
ENST00000264036	0.0022591306310351437	0.002332274993274099	0.0033439645531852056	0.002805975286037221	0.005760561692829657	0.0077802095475008656	0.00543450655363278
ENST00000515279	0.0015869160156381683	0.0015308286111137452	0.0	0.002272776361145362	0.005113239784789262	0.0058454986745124895	0.003070993164761086
ENST00000266503	0.0022521241150213487	0.0	0.002233627156215692	0.0022420306950651013	0.004928926229874232	0.006161082398603378	0.0038055754077844155
ENST00000264808	0.0	0.0015837304929084749	0.0	0.0	0.0015904541364853467	0.0022012442310638146	0.0015837304929084749
ENST00000370905	0.002237722884809643	0.002993679254898306	0.0	0.002218045636921942	0.0036774790496106754	0.005626403936997808	0.004352082290753288
ENST00000324616	0.0034216774951382626	0.0030015201245586617	0.0027107388877996587	0.0046644608827936555	0.008278215856848379	0.010684061347675548	0.006967565036621293
ENST00000263383	0.0018337939895110178	0.0018410466396369027	0.0	0.001808469432965911	0.004527339077826394	0.005508024080641797	0.0032114242899370883
ENST00000370767	0.0	0.0	0.0	0.0	0.00369850863158489	0.00369850863158489	0.0
ENST00000331113	0.0	0.0	0.0	0.0015177020848475128	0.0015941431854760654	0.002165800365511874	0.0015177020848475128
ENST00000340692	0.0026958171315237516	0.003233570284491936	0.0015767539788111755	0.0026318879430065763	0.005757691799745218	0.007781515245170944	0.005252204196167225
ENST00000427314	0.0016052119496308397	0.0023337421006999638	0.0016159888291875342	0.0015397347508721466	0.003660099482372115	0.004943699795394237	0.0035547105677185224
ENST00000374332	0.0016681578993908055	0.0016564339079881546	0.0	0.0	0.00468867380423069	0.005234239055111928	0.0023161957781167243
ENST00000457734	0.0	0.0	0.0	0.0	0.0031615415545680355	0.0031615415545680355	0.0
ENST00000409474	0.002954006157010723	0.002275777564159735	0.0017176303650821506	0.0028680445033913123	0.0037449413810927788	0.006250871924555485	0.004986716835409388
ENST00000586178	0.0	0.0	0.0	0.0	0.0015580184646939738	0.0015580184646939738	0.0
ENST00000389386	0.0	0.0032993136918002797	0.0	0.0027122762270341168	0.004647764026001098	0.006153480150370082	0.0042392993025972036
ENST00000316637	0.0028887931366542072	0.0	0.0	0.0	0.002892786906721641	0.004112807558367292	0.0028887931366542072
ENST00000330622	0.0	0.0	0.0	0.0	0.0028976847372331653	0.0028976847372331653	0.0
ENST00000316519	0.001609494088415815	0.0015810821288748107	0.0016514328902558426	0.002814588094119154	0.004877071079468216	0.0061036498130902185	0.0039402809550702
ENST00000331683	0.002349691711539829	0.00278897347730221	0.0015667652711479827	0.0	0.0061941817222748415	0.007129736268051175	0.0039057234341769516
ENST00000290291	0.004114846390546587	0.004328560965100872	0.0	0.005803609188833726	0.008956222780377035	0.01227377617908085	0.00807176534171057
ENST00000307602	0.0	0.0	0.0	0.0	0.001591859239281427	0.001591859239281427	0.0
ENST00000350082	0.0022326157941720353	0.002310842491311762	0.0	0.0014926851453810177	0.00443775455065055	0.005666583947602312	0.0034799973875975663
ENST00000278853	0.0031389161628306668	0.003517101211062072	0.0022954882983983664	0.003201252265541092	0.007194252807374693	0.009851933681607151	0.0062868936849368425
ENST00000294543	0.002588833404426217	0.0018093581597657096	0.0	0.0033882849859174246	0.0068952006063522685	0.008205939766112797	0.004735874717753465
